StartTime,EndTime,State,DamageProperty,DamageCrops,Source,StormSummary
2007-08-04 15:45:00.0000000,2007-08-04 17:00:00.0000000,ARIZONA,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-04T15:45:00Z"",
  ""EndTime"": ""2007-08-04T17:00:00Z"",
  ""Details"": {
    ""Description"": ""Flash flooding was reported along Navajo Route 15 near mile post 69. Flooding was also reported on Indian Route 6 between White Cone and Indian Wells at mile post 22."",
    ""Location"": ""ARIZONA""
  }
}"
2007-08-04 18:30:00.0000000,2007-08-04 18:30:00.0000000,NORTH CAROLINA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-04T18:30:00Z"",
  ""EndTime"": ""2007-08-04T18:30:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NORTH CAROLINA""
  }
}"
2007-08-04 18:50:00.0000000,2007-08-04 18:50:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-04T18:50:00Z"",
  ""EndTime"": ""2007-08-04T18:50:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-05 13:47:00.0000000,2007-08-05 13:47:00.0000000,NORTH CAROLINA,0,0,Fire Department/Rescue,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-05T13:47:00Z"",
  ""EndTime"": ""2007-08-05T13:47:00Z"",
  ""Details"": {
    ""Description"": ""Several large tree limbs blown down and blocking Mt Plesant Rd."",
    ""Location"": ""NORTH CAROLINA""
  }
}"
2007-08-06 09:45:00.0000000,2007-08-06 09:45:00.0000000,NEBRASKA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T09:45:00Z"",
  ""EndTime"": ""2007-08-06T09:45:00Z"",
  ""Details"": {
    ""Description"": ""A trained weather spotter estimated wind gusts from a thunderstorm of around 70 mph."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 10:00:00.0000000,2007-08-06 10:00:00.0000000,NEBRASKA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T10:00:00Z"",
  ""EndTime"": ""2007-08-06T10:00:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm wind gusts estimated at 60 mph were reported by a trained weather spotter."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 11:00:00.0000000,2007-08-06 11:00:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T11:00:00Z"",
  ""EndTime"": ""2007-08-06T11:00:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm winds estimated at 60 mph knocked down some large tree limbs northwest of Colon."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 15:00:00.0000000,2007-08-06 15:00:00.0000000,INDIANA,45000,0,Newspaper,"{
  ""TotalDamages"": 45000,
  ""StartTime"": ""2007-08-06T15:00:00Z"",
  ""EndTime"": ""2007-08-06T15:00:00Z"",
  ""Details"": {
    ""Description"": ""A tree that was three feet in diameter fell onto four cars parked at the correctional facility.  All four cars were totaled."",
    ""Location"": ""INDIANA""
  }
}"
2007-08-06 15:00:00.0000000,2007-08-06 15:00:00.0000000,INDIANA,1000,0,Newspaper,"{
  ""TotalDamages"": 1000,
  ""StartTime"": ""2007-08-06T15:00:00Z"",
  ""EndTime"": ""2007-08-06T15:00:00Z"",
  ""Details"": {
    ""Description"": ""Trees and power lines were reported down due to damaging thunderstorm winds."",
    ""Location"": ""INDIANA""
  }
}"
2007-08-06 15:50:00.0000000,2007-08-06 16:00:00.0000000,KANSAS,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T15:50:00Z"",
  ""EndTime"": ""2007-08-06T16:00:00Z"",
  ""Details"": {
    ""Description"": ""CoCoRaHS Report.  Hail lasted 10 minutes."",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 16:15:00.0000000,2007-08-06 16:15:00.0000000,INDIANA,1000,0,Newspaper,"{
  ""TotalDamages"": 1000,
  ""StartTime"": ""2007-08-06T16:15:00Z"",
  ""EndTime"": ""2007-08-06T16:15:00Z"",
  ""Details"": {
    ""Description"": ""Lightning struck and downed power lines at the corner of Brown-Delaware and 11th streets."",
    ""Location"": ""INDIANA""
  }
}"
2007-08-06 16:20:00.0000000,2007-08-06 16:20:00.0000000,KANSAS,0,0,NWS Employee,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T16:20:00Z"",
  ""EndTime"": ""2007-08-06T16:20:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 16:30:00.0000000,2007-08-06 16:30:00.0000000,INDIANA,100,0,Newspaper,"{
  ""TotalDamages"": 100,
  ""StartTime"": ""2007-08-06T16:30:00Z"",
  ""EndTime"": ""2007-08-06T16:30:00Z"",
  ""Details"": {
    ""Description"": ""Lightning struck a retirement home in Chesterfield."",
    ""Location"": ""INDIANA""
  }
}"
2007-08-06 16:30:00.0000000,2007-08-06 16:30:00.0000000,KANSAS,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T16:30:00Z"",
  ""EndTime"": ""2007-08-06T16:30:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 17:50:00.0000000,2007-08-06 17:50:00.0000000,IOWA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T17:50:00Z"",
  ""EndTime"": ""2007-08-06T17:50:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-08-06 18:02:00.0000000,2007-08-06 18:02:00.0000000,KANSAS,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T18:02:00Z"",
  ""EndTime"": ""2007-08-06T18:02:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 18:19:00.0000000,2007-08-06 18:19:00.0000000,IOWA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T18:19:00Z"",
  ""EndTime"": ""2007-08-06T18:19:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""IOWA""
  }
}"
2007-08-06 18:22:00.0000000,2007-08-06 18:22:00.0000000,SOUTH DAKOTA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T18:22:00Z"",
  ""EndTime"": ""2007-08-06T18:22:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-06 18:30:00.0000000,2007-08-06 20:15:00.0000000,SOUTH DAKOTA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T18:30:00Z"",
  ""EndTime"": ""2007-08-06T20:15:00Z"",
  ""Details"": {
    ""Description"": ""Heavy rain flooded streets and yards."",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-06 19:30:00.0000000,2007-08-06 19:30:00.0000000,SOUTH DAKOTA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T19:30:00Z"",
  ""EndTime"": ""2007-08-06T19:30:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm winds caused tree damage, including at least one tree blown down."",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-06 20:02:00.0000000,2007-08-06 20:02:00.0000000,KANSAS,10000,0,Law Enforcement,"{
  ""TotalDamages"": 10000,
  ""StartTime"": ""2007-08-06T20:02:00Z"",
  ""EndTime"": ""2007-08-06T20:02:00Z"",
  ""Details"": {
    ""Description"": ""Mobile home destroyed, windows broken in house, shed blown over."",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 20:15:00.0000000,2007-08-06 20:15:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T20:15:00Z"",
  ""EndTime"": ""2007-08-06T20:15:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 21:15:00.0000000,2007-08-06 21:15:00.0000000,KANSAS,0,0,NWS Employee,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T21:15:00Z"",
  ""EndTime"": ""2007-08-06T21:15:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 21:40:00.0000000,2007-08-06 21:40:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T21:40:00Z"",
  ""EndTime"": ""2007-08-06T21:40:00Z"",
  ""Details"": {
    ""Description"": ""Five-inch diameter tree branches down."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 22:10:00.0000000,2007-08-06 22:10:00.0000000,KANSAS,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T22:10:00Z"",
  ""EndTime"": ""2007-08-06T22:10:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 22:20:00.0000000,2007-08-06 22:20:00.0000000,KANSAS,0,0,Newspaper,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T22:20:00Z"",
  ""EndTime"": ""2007-08-06T22:20:00Z"",
  ""Details"": {
    ""Description"": ""Estimated 8-inch diameter tree limb down."",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 22:45:00.0000000,2007-08-06 22:45:00.0000000,KANSAS,1000,0,Public,"{
  ""TotalDamages"": 1000,
  ""StartTime"": ""2007-08-06T22:45:00Z"",
  ""EndTime"": ""2007-08-06T22:45:00Z"",
  ""Details"": {
    ""Description"": ""Cellar door ripped off.  Four-inch live branches down.  Hood and seat of lawn tractor blown off."",
    ""Location"": ""KANSAS""
  }
}"
2007-08-06 23:35:00.0000000,2007-08-06 23:35:00.0000000,NEBRASKA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T23:35:00Z"",
  ""EndTime"": ""2007-08-06T23:35:00Z"",
  ""Details"": {
    ""Description"": ""Five-inch tree limbs down."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 23:35:00.0000000,2007-08-06 23:35:00.0000000,NEBRASKA,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-06T23:35:00Z"",
  ""EndTime"": ""2007-08-06T23:35:00Z"",
  ""Details"": {
    ""Description"": ""Large tree limbs down."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-06 23:45:00.0000000,2007-08-06 23:45:00.0000000,NEBRASKA,5000,0,Newspaper,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-08-06T23:45:00Z"",
  ""EndTime"": ""2007-08-06T23:45:00Z"",
  ""Details"": {
    ""Description"": ""Metal outbuilding rolled and destroyed, landing on top of pickup truck."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-07 07:09:00.0000000,2007-08-07 09:30:00.0000000,MICHIGAN,10000,0,Law Enforcement,"{
  ""TotalDamages"": 10000,
  ""StartTime"": ""2007-08-07T07:09:00Z"",
  ""EndTime"": ""2007-08-07T09:30:00Z"",
  ""Details"": {
    ""Description"": ""Several vehicles were stalled on roads throughout county, with water  from curb to curb in several areas. Three basements were reported flooded."",
    ""Location"": ""MICHIGAN""
  }
}"
2007-08-07 07:12:00.0000000,2007-08-07 09:30:00.0000000,MICHIGAN,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T07:12:00Z"",
  ""EndTime"": ""2007-08-07T09:30:00Z"",
  ""Details"": {
    ""Description"": ""One foot of water was reported over pokagan highway southwest of Cassopolis."",
    ""Location"": ""MICHIGAN""
  }
}"
2007-08-07 15:30:00.0000000,2007-08-07 15:30:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T15:30:00Z"",
  ""EndTime"": ""2007-08-07T15:30:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-07 20:24:00.0000000,2007-08-07 20:24:00.0000000,COLORADO,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T20:24:00Z"",
  ""EndTime"": ""2007-08-07T20:24:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""COLORADO""
  }
}"
2007-08-07 21:03:00.0000000,2007-08-07 21:03:00.0000000,COLORADO,0,0,ASOS,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T21:03:00Z"",
  ""EndTime"": ""2007-08-07T21:03:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""COLORADO""
  }
}"
2007-08-07 21:15:00.0000000,2007-08-07 21:15:00.0000000,IOWA,0,0,Newspaper,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T21:15:00Z"",
  ""EndTime"": ""2007-08-07T21:15:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm winds estimated at 60 mph downed power lines and tree limbs in Clarinda.  Several Lightning strikes to transformers and the downed power lines caused a little over 2000 residents to lose power in town for several hours."",
    ""Location"": ""IOWA""
  }
}"
2007-08-07 21:50:00.0000000,2007-08-07 21:50:00.0000000,KANSAS,1000,0,Law Enforcement,"{
  ""TotalDamages"": 1000,
  ""StartTime"": ""2007-08-07T21:50:00Z"",
  ""EndTime"": ""2007-08-07T21:50:00Z"",
  ""Details"": {
    ""Description"": ""Tree fell on power line in town."",
    ""Location"": ""KANSAS""
  }
}"
2007-08-07 22:05:00.0000000,2007-08-07 22:05:00.0000000,NEBRASKA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T22:05:00Z"",
  ""EndTime"": ""2007-08-07T22:05:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-07 22:20:00.0000000,2007-08-07 22:20:00.0000000,IOWA,0,0,Emergency Manager,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T22:20:00Z"",
  ""EndTime"": ""2007-08-07T22:20:00Z"",
  ""Details"": {
    ""Description"": ""Rainfall of 2.54 inches in around 1 hour produced some street flooding in Clarinda."",
    ""Location"": ""IOWA""
  }
}"
2007-08-07 22:20:00.0000000,2007-08-07 22:20:00.0000000,NEBRASKA,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-07T22:20:00Z"",
  ""EndTime"": ""2007-08-07T22:20:00Z"",
  ""Details"": {
    ""Description"": ""A thunderstorm dumped 4.20 inches of rain in one hour at county Hwy 69 and Q near the Nemaha county line just northeast of Julian."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 00:15:00.0000000,2007-08-08 00:15:00.0000000,PENNSYLVANIA,0,0,Emergency Manager,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T00:15:00Z"",
  ""EndTime"": ""2007-08-08T00:15:00Z"",
  ""Details"": {
    ""Description"": ""Clearfield county emergency management reported trees down in Westover Borough in Chest Township."",
    ""Location"": ""PENNSYLVANIA""
  }
}"
2007-08-08 01:00:00.0000000,2007-08-08 01:00:00.0000000,PENNSYLVANIA,0,0,Emergency Manager,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T01:00:00Z"",
  ""EndTime"": ""2007-08-08T01:00:00Z"",
  ""Details"": {
    ""Description"": ""Sporadic reports (via Cambria county emergency management) of trees down were reported across the northern part of Cambria county."",
    ""Location"": ""PENNSYLVANIA""
  }
}"
2007-08-08 03:45:00.0000000,2007-08-11 02:45:00.0000000,NEBRASKA,0,0,Official NWS Observations,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T03:45:00Z"",
  ""EndTime"": ""2007-08-11T02:45:00Z"",
  ""Details"": {
    ""Description"": ""Flooding was observed along the Big Blue River from near Surprise to around Ulysses.  The flooding closed a few county roads and also flooded some agricultural lowlands.||The Big Blue River at Surprise was above its 7 foot flood stage from around 445 am CDT on 8/8 until 345 am on 8/11.  The river crested just under 9.5 feet around 1130 pm CDT on 8/9, but observed a 12-18 hour high water flow of around 9.3 to 9.5 feet centered on that time."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 16:15:00.0000000,2007-08-08 16:15:00.0000000,NEBRASKA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T16:15:00Z"",
  ""EndTime"": ""2007-08-08T16:15:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 17:20:00.0000000,2007-08-08 17:20:00.0000000,NEBRASKA,0,0,Storm Chaser,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T17:20:00Z"",
  ""EndTime"": ""2007-08-08T17:20:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm wind gusts were estimated at 60 mph by a storm chaser."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 17:31:00.0000000,2007-08-08 17:31:00.0000000,NEBRASKA,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T17:31:00Z"",
  ""EndTime"": ""2007-08-08T17:31:00Z"",
  ""Details"": {
    ""Description"": ""Numerous tree limbs were downed, including one 12 inches in diameter, due to thunderstorm wind gusts in Humboldt."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 17:36:00.0000000,2007-08-08 17:36:00.0000000,NEBRASKA,0,0,Emergency Manager,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T17:36:00Z"",
  ""EndTime"": ""2007-08-08T17:36:00Z"",
  ""Details"": {
    ""Description"": ""Thunderstorm wind gusts were estimated at 70 mph by the Emergency manager of Nemaha county."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 17:45:00.0000000,2007-08-08 17:45:00.0000000,SOUTH DAKOTA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T17:45:00Z"",
  ""EndTime"": ""2007-08-08T17:45:00Z"",
  ""Details"": {
    ""Description"": ""Large hail was driven by estimated 50 mph winds and covered the ground. The wind driven hail cracked windows. Crop damage was reported but the amount of crop damage was not known."",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-08 17:49:00.0000000,2007-08-08 17:49:00.0000000,SOUTH DAKOTA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T17:49:00Z"",
  ""EndTime"": ""2007-08-08T17:49:00Z"",
  ""Details"": {
    ""Description"": ""Hail was accompanied by up to 50 mph winds. Most of the hail was small with a few quarter size stones, but the wind driven hail still cracked a few windows and caused an unknown amount of crop damage."",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-08 18:30:00.0000000,2007-08-08 18:30:00.0000000,SOUTH DAKOTA,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-08T18:30:00Z"",
  ""EndTime"": ""2007-08-08T18:30:00Z"",
  ""Details"": {
    ""Description"": ""Large hail was accompanied by rain heavy enough to produce standing water."",
    ""Location"": ""SOUTH DAKOTA""
  }
}"
2007-08-08 18:30:00.0000000,2007-08-08 20:30:00.0000000,NEBRASKA,2000,0,Public,"{
  ""TotalDamages"": 2000,
  ""StartTime"": ""2007-08-08T18:30:00Z"",
  ""EndTime"": ""2007-08-08T20:30:00Z"",
  ""Details"": {
    ""Description"": ""Rainfall of around 2 inches in an hour caused a local creek to flood across some county roads southwest of Johnson.  The rain was on top of 1 to 3 inches that fell about 12 to 18 hours prior."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-08 20:20:00.0000000,2007-08-08 22:20:00.0000000,NEBRASKA,1000,0,Law Enforcement,"{
  ""TotalDamages"": 1000,
  ""StartTime"": ""2007-08-08T20:20:00Z"",
  ""EndTime"": ""2007-08-08T22:20:00Z"",
  ""Details"": {
    ""Description"": ""Rainfall of around 2 inches in an hour or so caused flooding across Highway 73 north of Falls City closing it for a while this evening."",
    ""Location"": ""NEBRASKA""
  }
}"
2007-08-09 03:13:00.0000000,2007-08-09 03:13:00.0000000,OHIO,5000,0,Post Office,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-08-09T03:13:00Z"",
  ""EndTime"": ""2007-08-09T03:13:00Z"",
  ""Details"": {
    ""Description"": ""Trees and large limbs were reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 03:22:00.0000000,2007-08-09 03:22:00.0000000,OHIO,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T03:22:00Z"",
  ""EndTime"": ""2007-08-09T03:22:00Z"",
  ""Details"": {
    ""Description"": ""Penny size hail was observed."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 08:15:00.0000000,2007-08-09 08:15:00.0000000,OHIO,8000,0,Law Enforcement,"{
  ""TotalDamages"": 8000,
  ""StartTime"": ""2007-08-09T08:15:00Z"",
  ""EndTime"": ""2007-08-09T08:15:00Z"",
  ""Details"": {
    ""Description"": ""Several trees were reported down in Monclova. In Maumee, winds were estimated to be between 60 and 70 mph. No immediate damage was observed with the wind gusts."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 09:04:00.0000000,2007-08-09 12:30:00.0000000,PENNSYLVANIA,0,0,Emergency Manager,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T09:04:00Z"",
  ""EndTime"": ""2007-08-09T12:30:00Z"",
  ""Details"": {
    ""Description"": ""Torrential rain from thunderstorms triggered a rock slide in Ferndale Borough along Plainfield Avenue. Flash Flooding was also noted along Berkley Road in Upper Yoder Township."",
    ""Location"": ""PENNSYLVANIA""
  }
}"
2007-08-09 12:05:00.0000000,2007-08-09 12:05:00.0000000,OHIO,0,0,Trained Spotter,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T12:05:00Z"",
  ""EndTime"": ""2007-08-09T12:05:00Z"",
  ""Details"": {
    ""Description"": ""A trained spotter measured wind gusts of 58 mph as thunderstorms moved through the area. No damage was reported with the wind gusts."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 12:20:00.0000000,2007-08-09 12:20:00.0000000,OHIO,4000,0,Law Enforcement,"{
  ""TotalDamages"": 4000,
  ""StartTime"": ""2007-08-09T12:20:00Z"",
  ""EndTime"": ""2007-08-09T12:20:00Z"",
  ""Details"": {
    ""Description"": ""Two trees were reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 13:50:00.0000000,2007-08-09 13:50:00.0000000,OHIO,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T13:50:00Z"",
  ""EndTime"": ""2007-08-09T13:50:00Z"",
  ""Details"": {
    ""Description"": ""Penny size hail was observed just south of Benton Ridge."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 13:52:00.0000000,2007-08-09 13:52:00.0000000,OHIO,0,0,Law Enforcement,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T13:52:00Z"",
  ""EndTime"": ""2007-08-09T13:52:00Z"",
  ""Details"": {
    ""Description"": ""Penny size hail was observed."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 14:07:00.0000000,2007-08-09 14:15:00.0000000,OHIO,8000,0,Law Enforcement,"{
  ""TotalDamages"": 8000,
  ""StartTime"": ""2007-08-09T14:07:00Z"",
  ""EndTime"": ""2007-08-09T14:15:00Z"",
  ""Details"": {
    ""Description"": ""Trees and large limbs, along with power lines, were reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 14:16:00.0000000,2007-08-09 14:20:00.0000000,OHIO,3000,0,Law Enforcement,"{
  ""TotalDamages"": 3000,
  ""StartTime"": ""2007-08-09T14:16:00Z"",
  ""EndTime"": ""2007-08-09T14:20:00Z"",
  ""Details"": {
    ""Description"": ""Power poles and lines were down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 14:29:00.0000000,2007-08-09 14:29:00.0000000,OHIO,2000,0,Law Enforcement,"{
  ""TotalDamages"": 2000,
  ""StartTime"": ""2007-08-09T14:29:00Z"",
  ""EndTime"": ""2007-08-09T14:29:00Z"",
  ""Details"": {
    ""Description"": ""Several trees were reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 14:30:00.0000000,2007-08-09 14:38:00.0000000,OHIO,4000,0,Law Enforcement,"{
  ""TotalDamages"": 4000,
  ""StartTime"": ""2007-08-09T14:30:00Z"",
  ""EndTime"": ""2007-08-09T14:38:00Z"",
  ""Details"": {
    ""Description"": ""One large tree was downed along County Road 60 near McGuffey.  Additional trees were knocked down along County Road 65 northeast of Kenton."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 14:45:00.0000000,2007-08-09 14:45:00.0000000,INDIANA,4000,0,Emergency Manager,"{
  ""TotalDamages"": 4000,
  ""StartTime"": ""2007-08-09T14:45:00Z"",
  ""EndTime"": ""2007-08-09T14:45:00Z"",
  ""Details"": {
    ""Description"": ""Numerous trees were down between State Road 1 and U.S. Hwy 27.  Trees were also reported down between County Road 300 S and 600 S.  Damaging thunderstorm wind gusts also damaged a wall of a farmhouse at 2886 W and 300 S."",
    ""Location"": ""INDIANA""
  }
}"
2007-08-09 14:55:00.0000000,2007-08-09 14:55:00.0000000,COLORADO,0,0,Public,"{
  ""TotalDamages"": 0,
  ""StartTime"": ""2007-08-09T14:55:00Z"",
  ""EndTime"": ""2007-08-09T14:55:00Z"",
  ""Details"": {
    ""Description"": """",
    ""Location"": ""COLORADO""
  }
}"
2007-08-09 15:00:00.0000000,2007-08-09 15:04:00.0000000,OHIO,5000,0,Trained Spotter,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-08-09T15:00:00Z"",
  ""EndTime"": ""2007-08-09T15:04:00Z"",
  ""Details"": {
    ""Description"": ""Large tree limbs were downed as well."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 15:05:00.0000000,2007-08-09 15:05:00.0000000,OHIO,3000,0,Law Enforcement,"{
  ""TotalDamages"": 3000,
  ""StartTime"": ""2007-08-09T15:05:00Z"",
  ""EndTime"": ""2007-08-09T15:05:00Z"",
  ""Details"": {
    ""Description"": ""A tree and large limb was reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 15:10:00.0000000,2007-08-09 15:10:00.0000000,OHIO,12000,0,Trained Spotter,"{
  ""TotalDamages"": 12000,
  ""StartTime"": ""2007-08-09T15:10:00Z"",
  ""EndTime"": ""2007-08-09T15:10:00Z"",
  ""Details"": {
    ""Description"": ""Numerous large limbs were reported down."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 15:15:00.0000000,2007-08-09 15:19:00.0000000,OHIO,5000,0,Emergency Manager,"{
  ""TotalDamages"": 5000,
  ""StartTime"": ""2007-08-09T15:15:00Z"",
  ""EndTime"": ""2007-08-09T15:19:00Z"",
  ""Details"": {
    ""Description"": ""Several trees, large limbs and transformers were downed near the county fairgrounds."",
    ""Location"": ""OHIO""
  }
}"
2007-08-09 15:30:00.0000000,2007-08-09 15:34:00.0000000,OHIO,3000,0,Law Enforcement,"{
  ""TotalDamages"": 3000,
  ""StartTime"": ""2007-08-09T15:30:00Z"",
  ""EndTime"": ""2007-08-09T15:34:00Z"",
  ""Details"": {
    ""Description"": ""A few trees and power lines were downed along US Route 33."",
    ""Location"": ""OHIO""
  }
}"
